,artist,collab,weight
796,Young Thug,Jeff Bhasker,1
797,Young Thug,Nate Ruess,1
798,Gunna,Jeff Bhasker,1
799,Gunna,Nate Ruess,1
800,Jeff Bhasker,Nate Ruess,1
801,Young Thug,Mac Miller,1
802,Young Stoner Life,Young Thug,19
803,Young Stoner Life,Gunna,13
804,Young Stoner Life,DaBaby,1
805,Young Thug,DaBaby,1
806,Young Stoner Life,Bslime,2
807,Young Stoner Life,Don Toliver,1
808,Young Thug,Don Toliver,1
809,Bslime,Don Toliver,1
810,Young Stoner Life,NAV,2
811,Young Thug,NAV,2
812,Young Stoner Life,Yak Gotti,4
813,Young Stoner Life,FN DaDealer,2
814,Gunna,Yak Gotti,4
815,Gunna,FN DaDealer,1
816,Yak Gotti,FN DaDealer,1
817,Young Stoner Life,MEGO,1
818,Young Stoner Life,Jim Jones,1
819,Young Thug,Jim Jones,1
820,Young Stoner Life,Unfoonk,2
821,Young Stoner Life,24Heavy,1
822,Young Stoner Life,Future,2
823,Young Stoner Life,YTB Trench,3
824,Young Thug,Unfoonk,2
825,Young Thug,24Heavy,1
826,Young Thug,YTB Trench,3
827,Unfoonk,24Heavy,1
828,Unfoonk,Future,1
829,Unfoonk,YTB Trench,1
830,24Heavy,Future,1
831,24Heavy,YTB Trench,1
832,Future,YTB Trench,1
833,Young Stoner Life,Lil Duke,2
834,Young Thug,Lil Duke,4
835,Young Thug,Yak Gotti,4
836,Gunna,Lil Duke,2
837,Lil Duke,Yak Gotti,1
838,Young Stoner Life,Travis Scott,1
839,Gunna,Travis Scott,2
840,Young Stoner Life,Drake,1
841,Gunna,Drake,3
842,Young Stoner Life,Rowdy Rebel,1
843,Young Thug,Rowdy Rebel,1
844,Young Stoner Life,Lil Baby,2
845,Young Thug,Lil Baby,4
846,Gunna,YTB Trench,1
847,Gunna,Lil Baby,7
848,YTB Trench,Lil Baby,1
849,Young Stoner Life,Yung Kayo,2
850,Young Stoner Life,Lil Uzi Vert,2
851,Young Thug,Yung Kayo,1
852,Young Thug,Lil Uzi Vert,4
853,Yung Kayo,Lil Uzi Vert,1
854,Young Stoner Life,Karlae,3
855,Young Stoner Life,Coi Leray,1
856,Karlae,Coi Leray,1
857,Young Stoner Life,T-Shyne,2
858,Young Stoner Life,Lil Keed,3
859,Young Stoner Life,Big Sean,1
860,T-Shyne,Lil Keed,1
861,T-Shyne,Big Sean,1
862,Lil Keed,Big Sean,1
863,Lil Duke,NAV,1
864,Young Stoner Life,Strick,3
865,Young Stoner Life,Skepta,1
866,Strick,Skepta,1
867,Gunna,Lil Keed,1
868,Young Stoner Life,YNW Melly,1
869,FN DaDealer,Bslime,1
870,FN DaDealer,YNW Melly,1
871,Bslime,YNW Melly,1
872,Young Stoner Life,Yung Bleu,1
873,Karlae,Yung Bleu,1
874,Young Stoner Life,Sheck Wes,1
875,Yak Gotti,Sheck Wes,1
876,Yak Gotti,Yung Kayo,1
877,Sheck Wes,Yung Kayo,1
878,Young Stoner Life,Kid Cudi,1
879,Young Thug,Kid Cudi,1
880,Strick,Kid Cudi,1
881,Young Stoner Life,HiDoraah,3
882,Young Stoner Life,Dolly White,1
883,Young Stoner Life,Meek Mill,1
884,Young Thug,Meek Mill,1
885,Meek Mill,T-Shyne,1
886,Chris Brown,Young Thug,10
887,Chris Brown,Majornine,1
888,Young Thug,Majornine,1
889,Chris Brown,Shad Da God,1
890,Young Thug,Shad Da God,1
891,Chris Brown,Gunna,3
892,Chris Brown,Lil Duke,1
893,Chris Brown,Too $hort,1
894,Chris Brown,E-40,1
895,Too $hort,E-40,13
896,Chris Brown,Hoodybaby,1
897,Travis Scott,Gunna,2
898,Young Thug,Machine Gun Kelly,1
899,Young Thug,21 Savage,2
900,Young Thug,Doe Boy,1
901,21 Savage,Doe Boy,1
902,Young Thug,Lil Keed,2
903,Young Thug,Quavo,5
904,J. Cole,Travis Scott,1
905,Young Thug,Young Stoner Life,15
906,Young Thug,Duke,7
907,Young Thug,Karlae,1
908,Young Stoner Life,Duke,2
909,Duke,Karlae,1
910,Young Thug,HiDoraah,2
911,Young Thug,Tracy T,1
912,Young Stoner Life,Tracy T,1
913,Duke,Gunna,2
914,Young Thug,Jacquees,4
915,Young Thug,Trap Boy Freddy,1
916,Young Stoner Life,Jacquees,1
917,Young Stoner Life,Trap Boy Freddy,1
918,Jacquees,Trap Boy Freddy,1
919,Young Thug,Dolly,2
920,Young Stoner Life,Dolly,1
921,Dolly,HiDoraah,1
922,Young Thug,Nechie,1
923,Young Stoner Life,Nechie,1
924,Young Thug,Birdman,3
925,Young Thug,MPA Duke,10
926,Young Thug,Millie Go Lightly,2
927,Young Thug,Lil Durk,3
928,Young Thug,Snoop Dogg,1
929,Lil Durk,Snoop Dogg,1
930,Young Thug,Gucci Mane,10
931,Travis Scott,Gucci Mane,1
932,Gucci Mane,Gunna,2
933,Young Thug,Young Scooter,4
934,Quavo,Offset,5
935,Quavo,Young Scooter,1
936,Offset,Young Scooter,2
937,Young Thug,Wyclef Jean,1
938,Travis Scott,Quavo,15
939,Young Thug,PeeWee Roscoe,1
940,Yak Gotti,Duke,1
941,Yak Gotti,PeeWee Roscoe,1
942,Duke,PeeWee Roscoe,1
943,Migos,Young Thug,14
944,Migos,Lil Wayne,1
945,Young Thug,Lil Wayne,1
946,Young Thug,Ralo,1
947,Young Thug,Trouble,1
948,Ralo,Trouble,1
949,Ralo,Lil Durk,1
950,Trouble,Lil Durk,1
951,Young Thug,Solo Lucci,1
952,Offset,Solo Lucci,1
953,Young Thug,Young Butta,1
954,Young Thug,Dora,1
955,Dora,Dolly,1
956,Gucci Mane,Takeoff,4
957,Young Thug,Takeoff,1
958,Gucci Mane,Peewee Longway,77
959,Peewee Longway,Young Thug,5
960,Young Thug,T.I.,2
961,Young Thug,Boosie Badazz,1
962,T.I.,Boosie Badazz,2
963,Young Thug,Young Dolph,4
964,Rich Homie Quan,Birdman,13
965,Rich Homie Quan,Young Thug,16
966,Birdman,Young Thug,12
967,Rich Homie Quan,Drake,1
968,Birdman,Drake,7
969,Young Thug,Lil Slik,1
970,Young Thug,Young,1
971,Gucci Mane,MPA Duke,25
972,MPA Duke,Young Thug,3
973,Gucci Mane,DK,3
974,Young Thug,DK,2
975,Gucci Mane,Yung L.A.,6
976,Young Thug,Yung L.A.,4
977,Gucci Mane,MPA Wicced,10
978,MPA Wicced,Young Thug,3
979,Yung L.A.,Young Thug,1
980,Yung L.A.,DK,1
981,Gucci Mane,YSL,2
982,Young Thug,YSL,1
983,YSL,MPA Duke,1
984,YSL,Young Thug,1
985,Young Thug,Nicki Minaj,1
986,Young Thug,future,3
987,Young Thug,Juicy J,1
988,future,Juicy J,1
989,future,Young Scooter,1
990,Juicy J,Young Scooter,1
991,Young Thug,Casino,2
992,Young Thug,Rich Homie Quan,4
993,future,Rich Homie Quan,1
994,Young Thug,Blood Jay,1
995,Young Thug,Figg Panamera,1
996,future,Figg Panamera,1
997,Young Thug,Metro Boomin,1
998,Young Thug,Migos,1
999,Rich Homie Quan,Young Scooter,1
1000,Young Thug,Tiffany Foxx,1
1001,Young Thug,Pusha T,1
1002,Young Thug,Chubbie Baby,1
1003,Tiffany Foxx,Pusha T,1
1004,Tiffany Foxx,Chubbie Baby,1
1005,Pusha T,Chubbie Baby,1
1006,Young Thug,Topdolla Sweizy,1
1007,Young Thug,OG Boo Dirty,3
1008,Young Thug,Heavy,1
1009,OG Boo Dirty,Heavy,1
1010,Young Thug,Peewee Longway,6
1011,Young Thug,Wicced,2
1012,Young Thug,Maceo,1
1013,Young Thug,Runts,1
1014,Young Thug,Jose Guapo,1
1015,Young Thug,Capokam,2
1016,Young Thug,London Jae,1
1017,Capokam,London Jae,1
1018,Young Thug,MPA Wicced,3
1019,MPA Wicced,MPA Duke,3
1020,Young Thug,Yung Booke,1
1021,MPA Wicced,Yung Booke,1
1022,Young Thug,Kumtie,1
1023,Kumtie,Capokam,1
1024,MPA Duke,MPA Wicced,3
1025,Young Thug,Cashout,3
1026,Young Thug,YL Stunna,1
1027,Young Thug,Buc Buc,1
1028,Fetty Luciano,Fivio Foreign,7
1029,Fetty Luciano,Sosa Geek,1
1030,Fivio Foreign,Meek Mill,1
1031,Fivio Foreign,Lil Tjay,1
1032,Fivio Foreign,Lil Baby,1
1033,Fivio Foreign,Quavo,1
1034,Lil Baby,Quavo,1
1035,J. Cole,21 Savage,1
1036,J. Cole,Morray,1
1037,21 Savage,Morray,1
1038,J. Cole,Bas,4
1039,J. Cole,Lil Baby,1
1040,J. Cole,6LACK,1
1041,Bas,6LACK,1
1042,Dreamville,J. Cole,13
1043,Dreamville,Lute,5
1044,Dreamville,DaBaby,1
1045,J. Cole,Lute,1
1046,J. Cole,DaBaby,1
1047,Lute,DaBaby,1
1048,Dreamville,JID,15
1049,Dreamville,Bas,11
1050,Dreamville,EARTHGANG,13
1051,Dreamville,Young Nudy,4
1052,JID,Bas,2
1053,JID,J. Cole,4
1054,JID,EARTHGANG,7
1055,JID,Young Nudy,2
1056,Bas,J. Cole,2
1057,Bas,EARTHGANG,2
1058,Bas,Young Nudy,2
1059,J. Cole,EARTHGANG,4
1060,J. Cole,Young Nudy,4
1061,EARTHGANG,Young Nudy,2
1062,Dreamville,Cozz,9
1063,Dreamville,REASON,3
1064,Dreamville,Childish Major,3
1065,Cozz,REASON,1
1066,Cozz,Childish Major,2
1067,REASON,Childish Major,1
1068,Dreamville,Zoink Gang,2
1069,Dreamville,KEY!,2
1070,Dreamville,Maxo Kream,2
1071,J. Cole,Zoink Gang,2
1072,J. Cole,KEY!,2
1073,J. Cole,Maxo Kream,2
1074,Zoink Gang,KEY!,2
1075,Zoink Gang,Maxo Kream,2
1076,KEY!,Maxo Kream,2
1077,Dreamville,Baby Tate,2
1078,Dreamville,Guapdad 4000,8
1079,Dreamville,Buddy,12
1080,Bas,Cozz,3
1081,Bas,Baby Tate,2
1082,Bas,Guapdad 4000,5
1083,Bas,Buddy,5
1084,Cozz,Baby Tate,2
1085,Cozz,Guapdad 4000,2
1086,Cozz,Buddy,6
1087,Baby Tate,Guapdad 4000,2
1088,Baby Tate,Buddy,2
1089,Guapdad 4000,Buddy,4
1090,JID,Buddy,6
1091,JID,Guapdad 4000,4
1092,EARTHGANG,Buddy,4
1093,EARTHGANG,Guapdad 4000,2
1094,Buddy,Guapdad 4000,4
1095,Dreamville,Omen,8
1096,Dreamville,Mez,5
1097,Dreamville,DaVionne,2
1098,Lute,Omen,3
1099,Lute,Mez,2
1100,Lute,DaVionne,2
1101,Omen,Mez,2
1102,Omen,DaVionne,2
1103,Mez,DaVionne,2
1104,Dreamville,Ari Lennox,6
1105,Dreamville,Baby Rose,2
1106,Ari Lennox,Bas,2
1107,Ari Lennox,Baby Rose,2
1108,Bas,Baby Rose,2
1109,Dreamville,T.I.,2
1110,JID,T.I.,2
1111,Dreamville,Reese LAFLARE,2
1112,Dreamville,Jace,2
1113,Dreamville,Smokepurpp,2
1114,Dreamville,Ski Mask The Slump God,2
1115,Bas,JID,2
1116,Bas,Reese LAFLARE,2
1117,Bas,Jace,2
1118,Bas,Mez,2
1119,Bas,Smokepurpp,2
1120,Bas,Ski Mask The Slump God,2
1121,JID,Reese LAFLARE,2
1122,JID,Jace,2
1123,JID,Mez,2
1124,JID,Smokepurpp,2
1125,JID,Ski Mask The Slump God,2
1126,Guapdad 4000,Reese LAFLARE,2
1127,Guapdad 4000,Jace,2
1128,Guapdad 4000,Mez,2
1129,Guapdad 4000,Smokepurpp,2
1130,Guapdad 4000,Ski Mask The Slump God,2
1131,Reese LAFLARE,Jace,2
1132,Reese LAFLARE,Mez,2
1133,Reese LAFLARE,Smokepurpp,2
1134,Reese LAFLARE,Buddy,2
1135,Reese LAFLARE,Ski Mask The Slump God,2
1136,Jace,Mez,2
1137,Jace,Smokepurpp,2
1138,Jace,Buddy,2
1139,Jace,Ski Mask The Slump God,2
1140,Mez,Smokepurpp,2
1141,Mez,Buddy,2
1142,Mez,Ski Mask The Slump God,2
1143,Smokepurpp,Buddy,2
1144,Smokepurpp,Ski Mask The Slump God,2
1145,Buddy,Ski Mask The Slump God,2
1146,Dreamville,Smino,6
1147,J. Cole,JID,2
1148,J. Cole,Cozz,2
1149,J. Cole,Smino,4
1150,J. Cole,Buddy,2
1151,JID,Cozz,2
1152,JID,Smino,2
1153,Cozz,EARTHGANG,2
1154,Cozz,Smino,2
1155,EARTHGANG,Smino,4
1156,Smino,Buddy,2
1157,Dreamville,Vince Staples,3
1158,JID,Vince Staples,3
1159,J. Cole,Vince Staples,2
1160,Dreamville,Ty Dolla $ign,1
1161,Dreamville,Dreezy,2
1162,Ari Lennox,Omen,1
1163,Ari Lennox,Ty Dolla $ign,1
1164,Ari Lennox,Dreezy,1
1165,Omen,Ty Dolla $ign,1
1166,Omen,Dreezy,1
1167,Ty Dolla $ign,Dreezy,1
1168,Dreamville,Mereba,2
1169,Dreamville,Deante' Hitchcock,2
1170,Dreamville,St. Beauty,2
1171,Omen,Mereba,2
1172,Omen,Deante' Hitchcock,2
1173,Omen,St. Beauty,2
1174,Mereba,Deante' Hitchcock,2
1175,Mereba,St. Beauty,2
1176,Deante' Hitchcock,St. Beauty,2
1177,Dreamville,Saba,3
1178,EARTHGANG,J. Cole,2
1179,EARTHGANG,Saba,2
1180,J. Cole,Saba,2
1181,Smino,Saba,2
1182,EARTHGANG,REASON,2
1183,Dreamville,Girl Talk,1
1184,Bas,Girl Talk,1
1185,Cozz,Girl Talk,1
1186,Dreamville,Landstrip Chip,2
1187,Cozz,Omen,2
1188,Cozz,Landstrip Chip,2
1189,Omen,Buddy,2
1190,Omen,Landstrip Chip,2
1191,Buddy,Landstrip Chip,2
1192,Dreamville,The Hics,1
1193,Bas,Saba,1
1194,Bas,Smino,1
1195,Bas,The Hics,1
1196,Saba,Smino,1
1197,Saba,The Hics,1
1198,Smino,The Hics,1
1199,Ari Lennox,Buddy,1
1200,Ari Lennox,Smino,1
1201,Ari Lennox,Mez,1
1202,Ari Lennox,Guapdad 4000,1
1203,Buddy,Smino,1
1204,Buddy,Mez,1
1205,Smino,Mez,1
1206,Smino,Guapdad 4000,1
1207,Mez,Guapdad 4000,1
1208,EARTHGANG,Vince Staples,1
1209,Bas,Dreezy,1
1210,Dreezy,Buddy,1
1211,Dreezy,Guapdad 4000,1
1212,Lute,Ari Lennox,1
1213,Lute,EARTHGANG,1
1214,Lute,Childish Major,1
1215,Lute,REASON,1
1216,Omen,Ari Lennox,1
1217,Omen,EARTHGANG,1
1218,Omen,Childish Major,1
1219,Omen,REASON,1
1220,Ari Lennox,EARTHGANG,1
1221,Ari Lennox,Childish Major,1
1222,Ari Lennox,REASON,1
1223,EARTHGANG,Childish Major,1
1224,Childish Major,REASON,1
1225,Dreamville,6LACK,1
1226,JID,Lute,1
1227,JID,6LACK,1
1228,Lute,6LACK,1
1229,J. Cole,kiLL edward,2
1230,J. Cole,Missy Elliott,2
1231,J. Cole,Miguel,1
1232,J. Cole,Cults,1
1233,J. Cole,Amber Coffman,1
1234,Cults,Amber Coffman,1
1235,J. Cole,Kendrick Lamar,5
1236,J. Cole,TLC,1
1237,J. Cole,James Fauntleroy,1
1238,J. Cole,50 Cent,1
1239,50 Cent,Bas,1
1240,J. Cole,Jhené Aiko,1
1241,J. Cole,Trey Songz,1
1242,J. Cole,JAY-Z,1
1243,J. Cole,Drake,1
1244,Lil Wayne,Allan Cubas,1
1245,Lil Wayne,Lil Tecca,1
1246,Lil Wayne,Gudda Gudda,8
1247,Lil Wayne,Lil B,1
1248,Lil Wayne,Thugga,1
1249,Lil Wayne,Raw Dizzy,1
1250,Lil Wayne,Flow,1
1251,Lil Wayne,T@,1
1252,Thugga,Raw Dizzy,1
1253,Thugga,Flow,1
1254,Thugga,T@,1
1255,Raw Dizzy,Flow,1
1256,Raw Dizzy,T@,1
1257,Flow,T@,1
1258,Lil Wayne,Rich The Kid,10
1259,Lil Wayne,YG,1
1260,Rich The Kid,YG,1
1261,Lil Wayne,Raekwon,1
1262,Lil Wayne,2 Chainz,7
1263,Lil Wayne,Gucci Mane,1
1264,Lil Wayne,Post Malone,1
1265,Lil Wayne,XXXTENTACION,2
1266,Lil Wayne,Swizz Beatz,6
1267,Lil Wayne,Travis Scott,1
1268,Lil Wayne,Nicki Minaj,12
1269,Lil Wayne,Sosamann,1
1270,Lil Wayne,Reginae Carter,1
1271,Lil Wayne,Snoop Dogg,1
1272,Lil Wayne,Ashanti,2
1273,Ashanti,Mack Maine,1
1274,Lil Wayne,Nivea,1
1275,Lil Wayne,Fre$H,1
1276,Fre$H,Gudda Gudda,1
1277,Lil Wayne,Tyga,4
1278,Lil Wayne,Zipp,1
1279,Tyga,Zipp,1
1280,Lil Wayne,Lucci Lou,1
1281,Lil Wayne,Drake,15
1282,Lil Wayne,Doja Cat,1
1283,Lil Wayne,Tory Lanez,1
1284,Lil Wayne,Lil Uzi Vert,1
1285,Lil Wayne,Benny The Butcher,1
1286,Lil Wayne,Conway the Machine,1
1287,Benny The Butcher,Conway the Machine,5
1288,Lil Wayne,Jessie Reyez,1
1289,Lil Wayne,Big Sean,4
1290,Lil Wayne,Lil Baby,1
1291,Big Sean,Lil Baby,1
1292,Lil Wayne,Jay Rock,1
1293,Lil Wayne,Adam Levine,1
1294,Lil Wayne,Takeoff,1
1295,Lil Wayne,Lil Twist,5
1296,Lil Wayne,O.T. Genasis,1
1297,Lil Wayne,Turk,4
1298,Lil Wayne,A$AP Rocky,1
1299,Lil Wayne,French Montana,3
1300,Lil Wayne,Monica,1
1301,Lil Wayne,Ray J,1
1302,Lil Wayne,DeJ Loaf,1
1303,Lil Wayne,Young Money,1
1304,Lil Wayne,Jake Troth,2
1305,Lil Wayne,Hoodybaby,1
1306,Lil Wayne,Cory Gunz,3
1307,Lil Wayne,Capo,1
1308,Lil Wayne,Junior Reid,1
1309,Cory Gunz,Capo,1
1310,Cory Gunz,Junior Reid,1
1311,Capo,Junior Reid,1
1312,Lil Wayne,Euro,1
1313,Lil Wayne,Wiz Khalifa,2
1314,Lil Wayne,Christina Milian,1
1315,Lil Wayne,Young Thug,1
1316,Lil Wayne,Yo Gotti,1
1317,Lil Wayne,Ludacris,1
1318,Yo Gotti,Ludacris,1
1319,Lil Wayne,The Game,1
1320,Lil Wayne,Chris Brown,3
1321,The Game,Chris Brown,1
1322,Lil Wayne,Rocko,1
1323,Lil Wayne,Detail,2
1324,Lil Wayne,Gunplay,2
1325,Lil Wayne,Juicy J,2
1326,Lil Wayne,Future,3
1327,Lil Wayne,Trina,2
1328,Lil Wayne,Dre,2
1329,Lil Wayne,Boo,1
1330,Lil Wayne,Soulja Boy,1
1331,Lil Wayne,Shane Heyl,1
1332,Lil Wayne,Corey Gunz,1
1333,Nicki Minaj,Corey Gunz,1
1334,Lil Wayne,T-Pain,5
1335,Lil Wayne,John Legend,1
1336,Lil Wayne,Jadakiss,1
1337,Drake,Jadakiss,1
1338,Lil Wayne,Bruno Mars,1
1339,Lil Wayne,Kevin Rudolf,4
1340,Lil Wayne,T Streets,2
1341,Lil Wayne,Jay Sean,2
1342,Lil Wayne,Jae Millz,4
1343,Jae Millz,Gudda Gudda,2
1344,Jae Millz,Tyga,2
1345,Gudda Gudda,Tyga,3
1346,Lil Wayne,Lil Chuckee,2
1347,Lil Twist,Lil Chuckee,2
1348,Lil Twist,Gudda Gudda,2
1349,Lil Twist,Jae Millz,2
1350,Lil Twist,Nicki Minaj,2
1351,Lil Chuckee,Gudda Gudda,2
1352,Lil Chuckee,Jae Millz,2
1353,Lil Chuckee,Nicki Minaj,2
1354,Gudda Gudda,Jae Millz,2
1355,Gudda Gudda,Nicki Minaj,2
1356,Jae Millz,Nicki Minaj,2
1357,Lil Wayne,Shanell,7
1358,Lil Wayne,Eminem,3
1359,Lil Wayne,JAY-Z,2
1360,Lil Wayne,Babyface,1
1361,Lil Wayne,Robin Thicke,4
1362,Lil Wayne,Bobby V.,4
1363,Lil Wayne,Kidd Kidd,2
1364,Bobby V.,Kidd Kidd,2
1365,Lil Wayne,D. Smith,2
1366,Lil Wayne,Static Major,4
1367,Lil Wayne,Busta Rhymes,3
1368,Brisco,Busta Rhymes,2
1369,Lil Wayne,Juelz Santana,2
1370,Lil Wayne,Fabolous,2
1371,Juelz Santana,Fabolous,2
1372,Static Major,Kanye West,1
1373,Birdman,Lil Wayne,77
1374,Birdman,Rick Ross,5
1375,Birdman,T-Pain,4
1376,Birdman,Allstar Cashville Prince,2
1377,Lil Wayne,Allstar Cashville Prince,2
1378,Birdman,Daz,2
1379,Birdman,Kurupt,2
1380,Lil Wayne,Daz,2
1381,Lil Wayne,Kurupt,5
1382,Daz,Kurupt,5
1383,Birdman,Fat Joe,4
1384,Lil Wayne,Fat Joe,2
1385,Birdman,Swizz Beatz,2
1386,Lil Wayne,Nikki,6
1387,Lil Wayne,Currency,3
1388,Lil Wayne,Mannie Fresh,12
1389,Lil Wayne,Baby,14
1390,Lil Wayne,Reel,4
1391,Lil Wayne,Jazze Pha,2
1392,Lil Wayne,Petey Pablo,1
1393,Lil Wayne,Blaque,1
1394,Blaque,Mannie Fresh,1
1395,Lil Wayne,Big Tymers,10
1396,Lil Wayne,TQ,1
1397,TQ,Big Tymers,1
1398,Lil Wayne,Tateeze,1
1399,Lil Wayne,Cristale,1
1400,Baby,Tateeze,1
1401,Baby,Cristale,1
1402,Tateeze,Cristale,1
1403,Lil Wayne,Hot Boys,3
1404,Lil Wayne,Official,1
1405,Big Tymers,Official,1
1406,Lil Wayne,B!G,6
1407,Lil Wayne,JUVENILE,6
1408,Big Tymers,JUVENILE,2
1409,Big Tymers,B!G,3
1410,JUVENILE,B!G,5
1411,B!G,Mannie Fresh,1
1412,Lil Wayne,BG,5
1413,Big Tymers,BG,1
1414,JUVENILE,BG,1
1415,BG,Mannie Fresh,1
1416,Lloyd,Khujo Goodie,1
1417,Lloyd,Curren$y,1
1418,Lloyd,Lil Wayne,5
1419,Lloyd,Sevyn Streeter,1
1420,Lloyd,Rick Ross,1
1421,Lloyd,River,1
1422,Lloyd,The Spelman Women’s Choir,1
1423,Lloyd,The Game,1
1424,Lloyd,André 3000,2
1425,André 3000,Lil Wayne,1
1426,Lloyd,Awesome Jones!!!!,1
1427,Lloyd,Chris Brown,1
1428,Lloyd,Veronica Vega,1
1429,Chris Brown,Veronica Vega,1
1430,Lloyd,2 Chainz,1
1431,Lloyd,Salo,1
1432,2 Chainz,Salo,1
1433,Lloyd,Trey Songz,1
1434,Lloyd,Jeezy,1
1435,Trey Songz,Jeezy,2
1436,Lloyd,R. Kelly,1
1437,Lloyd,Keri Hilson,1
1438,Lloyd,K'NAAN,1
1439,R. Kelly,Keri Hilson,2
1440,R. Kelly,K'NAAN,1
1441,Keri Hilson,K'NAAN,1
1442,Lloyd,Ludacris,3
1443,Lloyd,Nas,1
1444,André 3000,Nas,1
1445,Lloyd,Matty P,1
1446,Lloyd,Ja Rule,2
1447,Lloyd,Ashanti,3
1448,Lloyd,Chink Santana,2
1449,Lloyd,Taniya Walter,1
1450,Lloyd,Scarface,2
1451,Ashanti,Scarface,2
1452,Santigold,Shenseea,1
1453,Santigold,BC Unidos,1
1454,Santigold,ILOVEMAKONNEN,1
1455,Santigold,Karen O,2
1456,Santigold,Spank Rock,2
1457,Santigold,Trouble Andrew,2
1458,Santigold,Freq Nasty,1
1459,Santigold,Switch,1
1460,Freq Nasty,Switch,1
1461,Bun B,Statik Selektah,28
1462,Bun B,Jovanie,2
1463,Statik Selektah,Jovanie,2
1464,Bun B,Method Man,2
1465,Bun B,Grafh,2
1466,Statik Selektah,Method Man,2
1467,Statik Selektah,Grafh,2
1468,Method Man,Grafh,2
1469,Bun B,Fat Joe,2
1470,Bun B,Smoke DZA,2
1471,Statik Selektah,Fat Joe,2
1472,Statik Selektah,Smoke DZA,2
1473,Fat Joe,Smoke DZA,2
1474,Bun B,Westside Gunn,2
1475,Bun B,Termanology,2
1476,Statik Selektah,Westside Gunn,2
1477,Statik Selektah,Termanology,2
1478,Westside Gunn,Termanology,2
1479,Bun B,Fame,2
1480,Bun B,Wais P,2
1481,Statik Selektah,Fame,2
1482,Statik Selektah,Wais P,2
1483,Fame,Wais P,2
1484,Bun B,Meechy Darko,2
1485,Bun B,CJ Fly,2
1486,Bun B,Haile Supreme,4
1487,Statik Selektah,Meechy Darko,2
1488,Statik Selektah,CJ Fly,2
1489,Statik Selektah,Haile Supreme,4
1490,Meechy Darko,CJ Fly,2
1491,Meechy Darko,Haile Supreme,2
1492,CJ Fly,Haile Supreme,2
1493,Bun B,Uncle Murda,2
1494,Statik Selektah,Uncle Murda,2
1495,Bun B,Pro-Pain,2
1496,Bun B,Killa Kyleon,53
1497,Statik Selektah,Pro-Pain,2
1498,Statik Selektah,Killa Kyleon,2
1499,Pro-Pain,Killa Kyleon,2
1500,Bun B,Big K.R.I.T.,6
1501,Bun B,Talib Kweli,2
1502,Statik Selektah,Big K.R.I.T.,2
1503,Statik Selektah,Talib Kweli,2
1504,Big K.R.I.T.,Talib Kweli,2
1505,Bun B,Tobe Nwigwe,2
1506,Statik Selektah,Tobe Nwigwe,2
1507,Bun B,Paul Wall,2
1508,Bun B,Le$,2
1509,Statik Selektah,Paul Wall,2
1510,Statik Selektah,Le$,2
1511,Paul Wall,Le$,2
1512,Bun B,T.I.,2
1513,T.I.,Big K.R.I.T.,3
1514,Bun B,Slim Thug,3
1515,Bun B,Lil’ Keke,2
1516,Slim Thug,Lil’ Keke,5
1517,Bun B,Yo Gotti,3
1518,Bun B,2 Chainz,2
1519,Yo Gotti,2 Chainz,4
1520,Bun B,Gary Clark Jr.,2
1521,Bun B,Run The Jewels,1
1522,Bun B,BeatKing,1
1523,Bun B,Giggs,1
1524,Bun B,Pimp C,3
1525,Bun B,8Ball & MJG,1
1526,Bun B,Leon Bridges,1
1527,Leon Bridges,Gary Clark Jr.,1
1528,Bun B,Boosie Badazz,1
1529,Big K.R.I.T.,Pimp C,1
1530,Big K.R.I.T.,Boosie Badazz,1
1531,Pimp C,Boosie Badazz,1
1532,Bun B,Rick Ross,1
1533,Bun B,Serani,1
1534,Rick Ross,2 Chainz,2
1535,Rick Ross,Serani,1
1536,2 Chainz,Serani,1
1537,Bun B,Raekwon,2
1538,Bun B,Kobe,2
1539,Raekwon,Kobe,2
1540,Bun B,Truck Buck,1
1541,Bun B,Kirko Bangz,1
1542,Bun B,Max Frost,1
1543,Bun B,Gator Main,1
1544,Bun B,Devin The Dude,3
1545,Gator Main,Devin The Dude,1
1546,Bun B,ESG,1
1547,Bun B,C-Note,1
1548,Bun B,Lil' O,1
1549,Bun B,Trae Tha Truth,2
1550,Bun B,Z-Ro,2
1551,Bun B,Big Hawk,1
1552,ESG,C-Note,1
1553,ESG,Lil' O,1
1554,ESG,Trae Tha Truth,1
1555,ESG,Z-Ro,1
1556,ESG,Big Hawk,1
1557,C-Note,Lil' O,1
1558,C-Note,Trae Tha Truth,1
1559,C-Note,Z-Ro,1
1560,C-Note,Big Hawk,1
1561,Lil' O,Trae Tha Truth,1
1562,Lil' O,Z-Ro,2
1563,Lil' O,Big Hawk,1
1564,Trae Tha Truth,Z-Ro,43
1565,Trae Tha Truth,Big Hawk,1
1566,Z-Ro,Big Hawk,1
1567,DJ Drama,Bun B,24
1568,Bun B,Rapid Ric,50
1569,Killa Kyleon,Rapid Ric,50
1570,Boosie Badazz,Webbie,16
1571,Boosie Badazz,Bun B,2
1572,Webbie,Bun B,1
1573,Omarion,Busy Signal,1
1574,Omarion,Wale,1
1575,Omarion,T-Pain,1
1576,Omarion,Ghostface Killah,1
1577,Omarion,Chris Brown,1
1578,Omarion,Jhené Aiko,1
1579,Chris Brown,Jhené Aiko,3
